PaperID,Title,PubYear,Source,DOI,citation_id,authors_text,authorships_names,authorships_orcids
7162,Perioperative Nicotine for Postoperative Pain and Nausea: A Systematic Review with Clinical and Methodological Insights,2025,OpenAlex,10.5812/aapm-164878,,"Feras Twfeq Almogbel, Mohammed Alghamdi, Ali Mohamed Elkarouri, Abdulrahman Fahad Alharbi, Layan Saud Almutairy, Lama Zaid Alzimami, Atheer Alkhalil Medkhali, Reem Abduldaem Aloufi, Shatha Muways Alotaibi, Rawan Fauzy Allehyani, Jawaher Hani Alabdualqader, Mona Jalal Awaji","""[\""Feras Twfeq Almogbel\"", \""Mohammed Alghamdi\"", \""Ali Mohamed Elkarouri\"", \""Abdulrahman Fahad Alharbi\"", \""Layan Saud Almutairy\"", \""Lama Zaid Alzimami\"", \""Atheer Alkhalil Medkhali\"", \""Reem Abduldaem Aloufi\"", \""Shatha Muways Alotaibi\"", \""Rawan Fauzy Allehyani\"", \""Jawaher Hani Alabdualqader\"", \""Mona Jalal Awaji\""]""","""[null, \""https://orcid.org/0000-0002-9794-554X\"", null, null, null, null, null, null, null, null, null, null]"""
6986,Knowledge about breast cancer and barriers to screening among Saudi women in Al-Baha Region,2024,Scholar,10.31557/apjcp.2024.25.3.977,yYNXiPMAAAAJ:0EnyYjriUFMC,"AG Alghamdi, FA Algharsan, RA Alzahrani, RH Alghamdi, AA Alzahrani, ...","""[\""Ali Alghamdi\"", \""Fatimah Abdulaziz G Algharsan\"", \""Raghad Alzahrani\"", \""Raghad Alghamdi\"", \""Abdularahman Alzahrani\"", \""Yousef Alzahrani\"", \""Mohammad Hussain\""]""","""[\""https://orcid.org/0000-0001-9292-8575\"", null, \""https://orcid.org/0000-0001-7936-9246\"", \""https://orcid.org/0009-0006-6455-0468\"", null, null, null]"""
6988,Diagnostic accuracy of fine-needle aspiration cytology (FNAC) in thyroid nodule excision cases,2024,Scholar,10.7759/cureus.60600,yYNXiPMAAAAJ:8k81kl-MbHgC,"RA Alzahrani, AG Alghamdi, A Alghamdi","""[\""Rajab A Alzahrani\"", \""Ali G Alghamdi\""]""","""[null, null]"""
6995,Parasitic infections as a neglected cause of acute appendicitis: value of routine pathological handling of appendectomy specimens,2024,Scholar,10.21608/eajbsd.2024.339956,yYNXiPMAAAAJ:kNdYIx-mwKoC,"AG Alghamdi, DA Salem, W Ghannam, A Elshennawy, TH Elwan, ...","""[\""Ali H. Alghamdi\"", \""Doaa Salem\"", \""Wagih Ghannam\"", \""Ahmed Elshennawy\"", \""Taher H Elwan\"", \""Abdulkarim Hasan\"", \""Yusuf Fureeh\"", \""Nasser Zaher\""]""","""[\""https://orcid.org/0000-0003-0426-9237\"", null, null, null, \""https://orcid.org/0000-0002-3904-8285\"", \""https://orcid.org/0000-0003-0391-306X\"", null, null]"""
6996,Effect of the anti-inflammatory and antioxidant effects of Salvia miltiorrhiza on diabetic nephropathy in induced diabetic rats,2024,Scholar,10.4103/jmau.jmau_76_24,yYNXiPMAAAAJ:KlAtU1dfN6UC,"IS Atta, MR Elnady, AG Alghamdi, AH Alghamdi, AA Aboulata, ...","""[\""Ihab Shafek Atta\"", \""Mohamed R. Elnady\"", \""Ali G. Alghamdi\"", \""Ahmed Hassan Alghamdi\"", \""Alaa A. Aboulata\"", \""Ahmed T. M. Elshennawy\"", \""Mostafa Abdel-Hamid\"", \""Raed A. M. Alzahrani\"", \""Ibrahim M. Shatla\""]""","""[\""https://orcid.org/0000-0002-8538-7894\"", null, null, null, null, null, null, null, \""https://orcid.org/0000-0001-6718-7322\""]"""
6997,Systematic review and metanalysis about the duration of postoperative antibiotics and infectious complications rate after laparoscopic appendectomy for complicated acute …,2024,Scholar,,yYNXiPMAAAAJ:MXK_kJrjxJIC,"AG Alghamdi, H Alzahrani, SO Aljuaid, AM Alawdah, AM Alzahrani, ...",,
6998,Assessing Medical Student Perceptions of Open-Book Exams for Self-Directed Learning,2024,Scholar,10.7759/cureus.59218,yYNXiPMAAAAJ:5nxA0vEk-isC,AG Alghamdi,"""[\""Ali G Alghamdi\""]""","""[null]"""
7021,Generalized Dynamic Inequalities of Copson Type on Time Scales,2024,OpenAlex,10.3390/sym16030288,,"A. M. Ahmed, Ahmed I. Saied, Maha Ali, Mohammed Zakarya, Haytham M. Rezk","""[\""A. M. Ahmed\"", \""Ahmed I. Saied\"", \""Maha Ali\"", \""Mohammed Zakarya\"", \""Haytham M. Rezk\""]""","""[\""https://orcid.org/0000-0002-5829-5038\"", null, null, \""https://orcid.org/0000-0003-4312-8330\"", \""https://orcid.org/0000-0001-6782-7908\""]"""
7036,Dynamical Behavior and Expressions of Solutions of a Class of Higher‐Order Nonlinear Difference Equations,2024,OpenAlex,10.1155/2024/7104474,,"Ghada AlNemer, Lama Sh. Aljoufi, A. M. Ahmed, Samir Al Mohammady, Mohammed Zakarya, Haytham M. Rezk","""[\""Ghada AlNemer\"", \""Lama Sh. Aljoufi\"", \""A. M. Ahmed\"", \""Samir Al Mohammady\"", \""Mohammed Zakarya\"", \""Haytham M. Rezk\""]""","""[\""https://orcid.org/0000-0002-2222-7973\"", null, \""https://orcid.org/0000-0002-5829-5038\"", \""https://orcid.org/0000-0002-5546-4932\"", \""https://orcid.org/0000-0003-4312-8330\"", \""https://orcid.org/0000-0001-6782-7908\""]"""
7037,Advanced Hardy-type inequalities with negative parameters involving monotone functions in delta calculus on time scales,2024,OpenAlex,10.3934/math.20241534,,"A. M. Ahmed, Ahmed I. Saied, Mohammed Zakarya, Amirah Ayidh I Al-Thaqfan, Maha Ali, Haytham M. Rezk","""[\""A. M. Ahmed\"", \""Ahmed I. Saied\"", \""Mohammed Zakarya\"", \""Amirah Ayidh I Al-Thaqfan\"", \""Maha Ali\"", \""Haytham M. Rezk\""]""","""[\""https://orcid.org/0000-0002-5829-5038\"", null, \""https://orcid.org/0000-0003-4312-8330\"", null, null, \""https://orcid.org/0000-0001-6782-7908\""]"""
7062,Evaluation of Allergic Conjunctivitis Prevalence and Attitude Toward Prevention and Control in Saudi Arabia,2024,OpenAlex,10.7759/cureus.57711,,"Mahadi Bashir, Twfiq A Alghamdi, Ayman M Alzahrani, Mohammed Alghamdi, Shoog K Aloleeit, Zainab Alhajji, Essa Sultan Alsultan, Nour H Aljamaan, Liyan K Abu Rukbah","""[\""Mahadi Bashir\"", \""Twfiq A Alghamdi\"", \""Ayman M Alzahrani\"", \""Mohammed Alghamdi\"", \""Shoog K Aloleeit\"", \""Zainab Alhajji\"", \""Essa Sultan Alsultan\"", \""Nour H Aljamaan\"", \""Liyan K Abu Rukbah\""]""","""[\""https://orcid.org/0009-0004-4114-1253\"", \""https://orcid.org/0009-0009-5082-2305\"", null, \""https://orcid.org/0000-0002-9794-554X\"", null, \""https://orcid.org/0000-0002-4581-904X\"", null, null, null]"""
7070,Hyers-Ulam and Hyers-Ulam-Rassias stability of first-order linear quantum difference equations,2024,OpenAlex,10.22436/jmcs.035.03.06,,"Alaa E. Hamza, Mohammed Alghamdi, S. A. Alasmi","""[\""Alaa E. Hamza\"", \""Mohammed Alghamdi\"", \""S. A. Alasmi\""]""","""[null, \""https://orcid.org/0000-0002-9794-554X\"", null]"""
7091,"Prevalence of Adverse Pregnancy Outcomes in Women With and Without Gestational Diabetes Mellitus in Al-Baha Region, Saudi Arabia",2024,OpenAlex,10.7759/cureus.52421,,"Tajelsir Osman, Eman A Keshk, Meshari A Alghamdi, Faisal A. Alzahrani, Abdulhakim Abdulrazaq M Alghamdi, Ayman G Alzahrani, Yahya A Alzahrani, Mohammed Alghamdi, Adnan Saleh I Alghamdi, Abdulelah Abdulrazaq M Alghamdi","""[\""Tajelsir Osman\"", \""Eman A Keshk\"", \""Meshari A Alghamdi\"", \""Faisal A. Alzahrani\"", \""Abdulhakim Abdulrazaq M Alghamdi\"", \""Ayman G Alzahrani\"", \""Yahya A Alzahrani\"", \""Mohammed Alghamdi\"", \""Adnan Saleh I Alghamdi\"", \""Abdulelah Abdulrazaq M Alghamdi\""]""","""[null, null, null, \""https://orcid.org/0000-0003-0441-4000\"", null, null, \""https://orcid.org/0000-0001-5268-9709\"", \""https://orcid.org/0000-0002-9794-554X\"", null, null]"""
7112,"Knowledge of Sickle Cell Disease Among Medical Students at Al-Baha University, Saudi Arabia: A Cross-Sectional Study",2024,OpenAlex,10.7759/cureus.52616,,"Saleh Saad J Alzahrani, Nawaf Saleh A Alghamdi, Eyad Awad M Alzahrani, Fadi Ahmed M Alzahrani, Mohammed Alghamdi, Zaher Musleh S Hafiz, Amr A. Fouad","""[\""Saleh Saad J Alzahrani\"", \""Nawaf Saleh A Alghamdi\"", \""Eyad Awad M Alzahrani\"", \""Fadi Ahmed M Alzahrani\"", \""Mohammed Alghamdi\"", \""Zaher Musleh S Hafiz\"", \""Amr A. Fouad\""]""","""[null, null, null, null, \""https://orcid.org/0000-0002-9794-554X\"", null, \""https://orcid.org/0000-0003-2079-2781\""]"""
7138,Cost and Operational Optimization of Utilizing FMH Wellhead System,2024,OpenAlex,10.2118/220596-ms,,"Mohammed Alghamdi, Abdulrahman A. Alalyani","""[\""Mohammed Alghamdi\"", \""Abdulrahman A. Alalyani\""]""","""[\""https://orcid.org/0000-0002-9794-554X\"", null]"""
7139,Retraction Note: Modeling the correlation between energy consumption and the built environment in rural areas: a case study in Egypt,2024,OpenAlex,10.1007/s41024-024-00449-9,,"Elfizon Elfizon, Mohammed Alghamdi, Ahmed Alawadi, Ahmed Alzahmi","""[\""Elfizon Elfizon\"", \""Mohammed Alghamdi\"", \""Ahmed Alawadi\"", \""Ahmed Alzahmi\""]""","""[\""https://orcid.org/0000-0001-7555-9552\"", \""https://orcid.org/0000-0002-9794-554X\"", \""https://orcid.org/0009-0007-6379-3932\"", null]"""
7140,Assessing preferences and sociodemographic influences on conveying bad news in an emergency department: a cross-sectional study at a Tertiary Hospital in Jeddah,2024,OpenAlex,10.24911/sjemed.72-1704670837,,"Imad Khojah, Marshad Almutairi, Fatmah Alsomali, Essam Wael Zarei, Ahmed Khan, Amjad Alshardy, Abdulaziz Alghamdi, Mohammed Alghamdi","""[\""Imad Khojah\"", \""Marshad Almutairi\"", \""Fatmah Alsomali\"", \""Essam Wael Zarei\"", \""Ahmed Khan\"", \""Amjad Alshardy\"", \""Abdulaziz Alghamdi\"", \""Mohammed Alghamdi\""]""","""[\""https://orcid.org/0000-0003-3511-8423\"", null, null, null, null, null, \""https://orcid.org/0000-0002-6266-5206\"", \""https://orcid.org/0000-0002-9794-554X\""]"""
7141,Corrigendum to “Valproic acid drug detection study through the pure and doped zinc oxide nanoclusters in gas and solvent phase: Density functional theory and thermodynamic study” [Inorg. Chem. Commun. 153 (2023) 110788],2024,OpenAlex,10.1016/j.inoche.2024.113045,,"Mohammed Alghamdi, Nasrin Mansuri, Mustafa R. Abdulbaqi, Enas R. Alwaily, Wongchai Anupong, Raed H. Althomali, Hasan Sh. Majdi, Munther Abosaoodah, Abdullah Alshetaili, Reena Solanki","""[\""Mohammed Alghamdi\"", \""Nasrin Mansuri\"", \""Mustafa R. Abdulbaqi\"", \""Enas R. Alwaily\"", \""Wongchai Anupong\"", \""Raed H. Althomali\"", \""Hasan Sh. Majdi\"", \""Munther Abosaoodah\"", \""Abdullah Alshetaili\"", \""Reena Solanki\""]""","""[\""https://orcid.org/0000-0002-9794-554X\"", null, \""https://orcid.org/0000-0003-3438-2257\"", \""https://orcid.org/0000-0002-0932-6950\"", null, \""https://orcid.org/0000-0002-9828-0244\"", \""https://orcid.org/0000-0001-6752-4835\"", null, \""https://orcid.org/0000-0003-4290-2144\"", \""https://orcid.org/0000-0002-6321-7480\""]"""
7142,Efficacy and Safety of Nanoparticle Loteprednol Etabonate Compared to Vehicle in Post-cataract Surgery Pain and Anterior Chamber Inflammation Management: A Systematic Review and Meta-Analysis,2024,OpenAlex,10.7759/cureus.71266,,"Hatem Alsolami, Ali S Alsudais, Mohammad Nooh, Basel M Alsolami, Mohammed Alghamdi, Naif Almufarriji, Saeed A Alghamdi","""[\""Hatem Alsolami\"", \""Ali S Alsudais\"", \""Mohammad Nooh\"", \""Basel M Alsolami\"", \""Mohammed Alghamdi\"", \""Naif Almufarriji\"", \""Saeed A Alghamdi\""]""","""[null, \""https://orcid.org/0009-0009-2713-9663\"", \""https://orcid.org/0000-0001-8586-1384\"", null, \""https://orcid.org/0000-0002-9794-554X\"", null, null]"""
7143,Assessment of Healthcare Professionals’ Knowledge and Practices About Radioactive Iodine Preparation in Thyroid Cancer Patients,2024,OpenAlex,10.7759/cureus.72837,,"Raghad S Alzahrani, Suzana Ezzi, Mohammed Alghamdi, Ali S Alsudais, Nawal Yahya, Fetoon M Aljuaid, Suhaib Radi","""[\""Raghad S Alzahrani\"", \""Suzana Ezzi\"", \""Mohammed Alghamdi\"", \""Ali S Alsudais\"", \""Nawal Yahya\"", \""Fetoon M Aljuaid\"", \""Suhaib Radi\""]""","""[null, null, \""https://orcid.org/0000-0002-9794-554X\"", \""https://orcid.org/0009-0009-2713-9663\"", null, null, \""https://orcid.org/0000-0002-2785-9398\""]"""
7144,"Exploring the Association Between Hypothyroidism, Mean Platelet Volume, and Red Cell Distribution Width: A Case-Control Study",2024,OpenAlex,10.7759/cureus.75927,,"Mohammed Almalki, Abdullah M. Alzahrani, Loay J Alghamdi, Mamdoh M Ahmed, Khalil M Alsulami, Mohammed Alghamdi, Mustafa M Bukhari, M. Kalantan","""[\""Mohammed Almalki\"", \""Abdullah M. Alzahrani\"", \""Loay J Alghamdi\"", \""Mamdoh M Ahmed\"", \""Khalil M Alsulami\"", \""Mohammed Alghamdi\"", \""Mustafa M Bukhari\"", \""M. Kalantan\""]""","""[\""https://orcid.org/0009-0007-1672-7094\"", \""https://orcid.org/0000-0002-0893-0304\"", null, null, null, \""https://orcid.org/0000-0002-9794-554X\"", null, null]"""
7145,"Definition, indication and outcome of miniscrew-assisted rapid palatal expansion",2024,OpenAlex,10.18203/2394-6040.ijcmph20244059,,"Ebraheem H. Almoabady, Adel A. Alzamzami, Tahani S. Alrashdi, Khalid M. Mujthil, Kholoud S. Almohammadi, Yazan A. Okashah, Anfal H. Alotaibi, Mohammed Alghamdi, Saja A. Alamrani, Fatima S. Amanullah, Fatima A. Alzyiad, Turki A. Safhi","""[\""Ebraheem H. Almoabady\"", \""Adel A. Alzamzami\"", \""Tahani S. Alrashdi\"", \""Khalid M. Mujthil\"", \""Kholoud S. Almohammadi\"", \""Yazan A. Okashah\"", \""Anfal H. Alotaibi\"", \""Mohammed Alghamdi\"", \""Saja A. Alamrani\"", \""Fatima S. Amanullah\"", \""Fatima A. Alzyiad\"", \""Turki A. Safhi\""]""","""[null, null, null, null, null, null, null, \""https://orcid.org/0000-0002-9794-554X\"", null, null, null, null]"""
7146,Factors influencing the length of stay among patients admitted to the pediatric intensive care unit - a systematic review,2024,OpenAlex,10.24911/ijmdc.51-1730997439,,"Anas Mohammed alqayidi, Laila Alshambary, Ibrahim Abdullah Alharthi, Abdulmohsen Alanazi, Saad Abdullah S Alkhathran -, Talal Abu Suliman, Mohammed Alghamdi, Nasser Alruwaythi, Zaid A Alaboudi","""[\""Anas Mohammed alqayidi\"", \""Laila Alshambary\"", \""Ibrahim Abdullah Alharthi\"", \""Abdulmohsen Alanazi\"", \""Saad Abdullah S Alkhathran -\"", \""Talal Abu Suliman\"", \""Mohammed Alghamdi\"", \""Nasser Alruwaythi\"", \""Zaid A Alaboudi\""]""","""[null, null, null, null, null, null, \""https://orcid.org/0000-0002-9794-554X\"", null, null]"""
7148,The Role of Caregivers in Ethical Decision-Making for Palliative Care,2024,OpenAlex,10.52533/johs.2024.41239,,"Hanan Khalil Alrajeh, Faisal Dubayyan Alshammari, Mansour Menwi Alenazi, Hamad Qutaysh Alanazi, Mohammed Alghamdi, SaifAlislam Abdulmajeed Alafghani","""[\""Hanan Khalil Alrajeh\"", \""Faisal Dubayyan Alshammari\"", \""Mansour Menwi Alenazi\"", \""Hamad Qutaysh Alanazi\"", \""Mohammed Alghamdi\"", \""SaifAlislam Abdulmajeed Alafghani\""]""","""[null, null, null, null, \""https://orcid.org/0000-0002-9794-554X\"", null]"""
7154,Comparative Evaluation of Long-Term Clinical Performance and Patient Satisfaction in Zirconia Versus Lithium Disilicate Crowns: A Multi-Center Randomized Controlled Trial,2024,OpenAlex,10.63332/joph.v4i3.3241,,"Mohammed Alghamdi, Abdulmajeed Mutairan Alanazi, Abdulaziz Abdulrahman Almujil, Tariq D. M. Alanazi, Abdullah Saleh Alshehri, Abdulaziz Altahtam, Mohammad Abdullah Alrowias, Suliman Abdullah Alnujaidi, Naif M. Alotaibi, Amaal Adeeb Alrashidi","""[\""Mohammed Alghamdi\"", \""Abdulmajeed Mutairan Alanazi\"", \""Abdulaziz Abdulrahman Almujil\"", \""Tariq D. M. Alanazi\"", \""Abdullah Saleh Alshehri\"", \""Abdulaziz Altahtam\"", \""Mohammad Abdullah Alrowias\"", \""Suliman Abdullah Alnujaidi\"", \""Naif M. Alotaibi\"", \""Amaal Adeeb Alrashidi\""]""","""[\""https://orcid.org/0000-0002-9794-554X\"", null, null, \""https://orcid.org/0000-0003-2755-9448\"", null, null, null, null, \""https://orcid.org/0000-0002-8227-347X\"", null]"""
